,review,score
1389,"The airport has great transport links and is easy to get around. The facilities are been massively upgraded over the next few years, and will further enhance the experience.",5
1390,Excellent service,5
1391,Drop off experience good; Fastpass through security good idea but at 8 a.m. on a Sunday morning doesn't really make much difference.  Finding the car on pick up was a little more challenging (Bay numbers would be a good idea?),4
1392,"The staff at check in (the information people) were very rude but, one we had gotten past them the rest of the airport 'to dos' we very good, we were travelling with small children and instead of having to wait in the big line to go through security they learn you go though a different section, this saved us a lot of time and, more than likely, strops. The lady on security was lovely and made sure that my children did not feel rush or panic when the were to take off their coats and part with their accessories. One in there are plenty of shops and food halls. It is easy to find all the relevant information about your flight, where you need to be and when.Overall it was a much nicer experience than I'd imagined and it was a nice start to our holiday. Upon returning to Manchester it couldn't have been simpler, very easy to find where you need to be and where to collect your luggage, we travelled out of season so it was really quiet, I would imagine it would be a lot busier during peak times.",4
1393,"I have used this M&G car park several times. The location can’t be better for T1,just cross the zebra crossing and you are there. The staff are very helpful and friendly. Just park up and hand your keys in at the kiosk.",5
1394,"Carpark is easy to find, bus service should be increased, carpark surface is rough on luggage.",4
1395,On arrival discovered my flight was delayed for at least 12hrs offered the option to cancel the flight with refund. 4 days booked in the multi storey car park used it for 90mins. No facility to complain or no process to attempt a refund in the circumstances very very poor,1
1396,Great easy process no messing around or waiting for anyone in and out very easy,4
1397,Great airport for many destinations and offers a wide range of facilities.Security Control does need to be faster - much quicker at LHR/LGW,4
1398,Its a car park convenient means you can set your own time rather than relying on others for travel,5
1399,"Seamless trip, very easy.",5
1400,Very easy and seamless experience would definitely recommend.,5
1401,Have always experienced a Very Good service from Manchester Airport including Car Parking,5
1402,Leave home allowing plenty of time for your flight.,3
1403,No problems at all - excellent.,5
1404,"Security baggage checks can take longer than other airports and not sure why. Having said that, never cease to be amazed at the idiots who seem oblivious to restrictions on liquids etc., and as a consequence, delay everyone.",4
1405,"Airport too big even for reasonably fit pensioners.  Outward journey okay but, on return, seems a very long walk to passport control and luggage collection areas. Prefer smaller airports but sadly not much available at times you want so stuck with the major termini.",3
